#group,false,false,false,true,true,true,true,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double
#default,mean,,,,,,,
,result,table,_time,_start,_stop,_field,pairAddress,_value
,,12929,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x90e35dcfc350aed55f81f5ba3bfd45eed1283c70,47622958.8188268
,,12930,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x910cab35c3883002145a1b15b716bda102e9f3fb,6811625248.829472
,,12931,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x911b9f45ab1f59da150908e6d0b1c0ffd484f32b,506532426.4220964
,,12932,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x912e838f7cc8dbc55ef58991433e354e3224b8d3,303979213470475.44
,,12933,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9144b6aa44d6df5cc9868533e6cd7345fa0e078d,538880313.0292395
,,12934,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9156c307eccc3de87b82bca14928ea85f960b75f,520308475.6157531
,,12935,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x91f0330d3172a58edb693392cdd4a4d01eac90d3,143542214852894.4
,,12936,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x91fb331f4dd94c1b2f06a245c24ee90238b76e17,36336233.565752886
,,12937,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x91fd847fc15d4fcea5051eea251843318a73b444,224482748.35380048
,,12938,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9203de4f46342e3b23b44039bf0067912c6cf71d,549986.6409313633
,,12939,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x921347bb0eafbc4aeeb6de2deaefd6b275907761,168636514811.17554
,,12940,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x92286b961973c002afa5824d0567d696687cf484,51144834.64592365
,,12941,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9277841892e0aa6d71667b9a32fec6f9ee5ecbd7,63446275.68137991
,,12942,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9284afe114c23df78640ffca1d907622ae96c11a,133258463345.7039
,,12943,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x928d509aea98bf9f9e26b54d8293cb23cd21523d,351820569330.842
,,12944,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x92c84a4346da4025a168a50deed32593c55b0f3c,576221555.4551315
,,12945,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x92d16588e9e7cef68c0a5f043bed5146b6120e38,604018.3324557225
,,12946,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x92f438b9b7cf73a52ced8d86666c514c5b34ee9b,635570622.3751026
,,12947,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9313e43f212f7d5cbf264ab09a7e8283e1e0b493,557973985.8699163
,,12948,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9358b934d76acf01fad951c8d581dfd1cd1e8539,293856580.233915
,,12949,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9382b66769882623ccd9386c174210073618bfe1,178098117103024.88
,,12950,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x938a0764b7c07f3fd85a0f00536f4439b1401fef,104159.89665054978
,,12951,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x93b544b3e23a24defa4d4c2f8d9fa6340b5a2355,380839544961122.06
,,12952,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x93c5f0b315a583fda4f759f9213c16f7b01e5af8,56413191016.1766
,,12953,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x93df0a874fc3d2e068e806360020adc2a2d69f62,612168.5932963616
,,12954,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94074fca33590eaeb1977f3ca69e40a15ab29600,3868471611.6779633
,,12955,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94213289ef58ed0cbb484abab31660daa19a8c56,682803386.8536022
,,12956,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94293bf0193f9acf3762b7440126f379eb70cbfd,6777770483.630679
,,12957,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x942c0c8f46d88a454060fab685db13d44880948d,72344940.27351995
,,12958,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9434b8dbbb35809f956a204dedbe9c472d9b2102,77833579104.88998
,,12959,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x943df6c6f3e1f85a1ed386f6aac594ece37075f4,4579482.635225537
,,12960,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9454c82336c426794f7e6f82da72057273bb4651,245585.96202932112
,,12961,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9465c2c132a558531b0d6202afa162d82676f6a9,48858603555.24277
,,12962,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94e9d1fe61f873d63dfd21fb92dbf672b9c319df,50572098.18262164
,,12963,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94fecdc5ac59c0704921f3bdb86e3d7716873692,338169.67514176836
,,12964,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x94ff01fce8ab83eed2248efca0c1cb4a1e59ff5f,667160826517.8712
,,12965,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x95505f4dab45855fc06b6b28ecefaf88f025a0d9,40311393.61567296
,,12966,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x957e6fe0d81c8d9364954b463141c2a6eeb94012,61557328.28723569
,,12967,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x95a40e2e19b71f3c6ac053f839d23121ca7f051a,10423572145.244486
,,12968,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x95ca857c70b5314dacd72f4823a9f17e2d490064,303715002793.35236
,,12969,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x95d0503906c2951af60c2daaa8922f82eab48fce,36615.08348710352
,,12970,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x95ed9a4dc94288d35c1b2b2fcefab5a1b9a1b5a2,68631786.30522777
,,12971,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x96158be247ce82eb35ae1afb723304be8afe44a2,5346344.089745313
,,12972,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9628bc73f8116d99e799d4928aeda39e8cc0cddc,23924749.576054964
,,12973,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9649dd9e6c6a7f035420f402d82a70fa21b3004b,250689031073074.47
,,12974,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x964dc522d61e91a9b6083c1b96474334a113df61,794620128594.5828
,,12975,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x964ed964d2569882faa1818a0c179278553829c6,537332454.6307324
,,12976,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x965a031e9e090af23c548bd8d3bafc114327ba6a,1998993.4161985791
,,12977,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x965b16e0fc46446c24d21d4141c4e2c28411c6fc,140629533225.684
,,12978,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x96ac686f530bfcacd49f801a780539082009d794,598642295046.1841
,,12979,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x96b657b5f542cdfb9d0a4d5f2c6930ae93c0ed6d,347455.1349735036
,,12980,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x96db92def69ed9999bf9a94c74c75b986e2ea03e,577062688.4999479
,,12981,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x972c7c56996bf85a7d30f664ccd07a7a6e72fe08,161610054.68008623
,,12982,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9731a0bc7347f0f22391595457779610f0f4e2f4,403902563486.3975
,,12983,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x977b6b8d1970c60e9af5f02ae402726368a43f97,18548713146019.723
,,12984,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x97888cf378b9721a55e7d54823d4ee03d85e5182,309738249.36531126
,,12985,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x97a3981b865f2d7c516306949bf17d220e538263,474280260.40997165
,,12986,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x97cf7a855720c69bf607675a94c21bda19f213a4,28923937700220.445
,,12987,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x97d5245af244dad0a88ddbf4bee5cc7ddccf3e04,37253041.46813521
,,12988,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x97ecedb331c62ae1b379072e06b52537607615eb,36784763525960.65
,,12989,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x980526faaf509e66ca95880de3d5f27652674d0d,5528749533.774276
,,12990,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x980b2aa70fd64bb5e361977f6202372948bbb176,627471967.6402498
,,12991,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9827d1e88185a861f5e46de4e917ddb1c2ab8a3d,361345.5483352795
,,12992,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x98945fe4f76e315a26961d42b3dffa5bc074ebf1,556880.071040781
,,12993,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x989acc6348afc649bed42efbbf81dd3044d8fba3,192489276087076.97
,,12994,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x98a98a0d03385cffc50ab5412e5a9f0e0d6cdbef,521997981.9421089
,,12995,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x98b57cce2f7f07e2da7922ddf18a1e6ec7b54e63,172540643.3344995
,,12996,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x98d910c67e091d5e669388f7206faaabde57396a,31203880.24827829
,,12997,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x98f4482bd6e25973697928326ff9d576fc9d0b9b,184761797679.87894
,,12998,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x99187266c2f9181250e5ff447bfbf34a7b533547,7118503067.881867
,,12999,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x993a59f744359a9bec9e079ae28d21dafb3692c0,6735921864.055658
,,13000,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x99539af8cdfa3b829b1f8ec87ddc2b5b2445af70,63368124798.98958
,,13001,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x995ee2e9e087282454fbc55d5c63f11e122311ad,649720161.4588403
,,13002,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x998141aa64fa09f13fc1172168d845d19d1c5672,287777.8045222118
,,13003,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9994764b9718df913a2e4533a719f65a5ce23d71,363329.72884912556
,,13004,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x99a0f873459aeb112cfd7956c14df1866eda9088,803520.8416147549
,,13005,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x99ec0a8f8a450724261a1bca468db72305138a4d,765841807.1655669
,,13006,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9a159649476b0c6af7bc385e9b28cde00c598e5f,22209426.003138613
,,13007,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9a261f22a8741068bf407cd4cbf61662ec9173a4,409401622.18738914
,,13008,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9a4df45a496c7f03297584ff2d060a0d38b1d838,1214425399591.9978
,,13009,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9a5c6117804f9fe09afaeb57464f2951fd96e6a5,2481345337.944369
,,13010,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9a969b03c634f0c7ab519de999b89734d000b4ee,533142.6089932951
,,13011,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9ad37afd7b8c0bab93135bfa99f007d94a3add2a,65250250.75460493
,,13012,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9adbba8881193698c2d8b4b811c0cc4a576e00b9,66539894283938.58
,,13013,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9ae270c66a666b3d26652519f43c33f783b57e66,738049265.6296924
,,13014,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9b2ff3812269aca475304e9f017da5a8650c6535,148640528618358.12
,,13015,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9b61a867a4827c0b3e0fd489e025e47ef8ca5aa9,8687374.020741958
,,13016,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9b93b8a82b68c6e5658758d219f6101eda887252,246273002.2177587
,,13017,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9bdad8b3b7f9769dc77e3404a3882c7c33b540a1,6229774.994133799
,,13018,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9be1e21cb563de60037be2963c9041ae800a4ffb,38563990.60906797
,,13019,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9bfece54b25359f7efd946efb0d71876745d5ad0,443658677.8638843
,,13020,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9c0ff296b3ea128162359bab16b871e053a56519,8467275489.9384165
,,13021,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9c56cd47c42556a7009a4240257ae8cd8d08f74c,12523785.491263082
,,13022,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9c5f9bad87073b5dc5026a8484a26171f0970c07,536771050501.11426
,,13023,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9cd33540df3a0e74eef78a9b0ecf0104c7937546,616991365.4975818
,,13024,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9ce3c487910cc0ca52d27ef34ba6dbe31e7532bf,57636371.277199
,,13025,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9ce78c17ac2da9fc9e28c6f65644199f876dcd41,62721681757367.29
,,13026,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9d680d9d67ed745ad186b82cd880795a5def2f52,100716853333.47456
,,13027,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9dfffb359c9b54d308c8d4204730cb81b9efb187,328753726896148.7
,,13028,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9e00ab342533702289291903a197d4f7dec962f1,448049932569526.06
,,13029,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9e097be57c0faf32ba25b0412196e7d695f5ea46,355575094.6101386
,,13030,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9e239d99746813030a100f9e2e59d06984787cdd,239681905.86283237
,,13031,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9e27b86bea2e2e6e456a4480237eb5e4cf55f5f0,558544.9133686619
,,13032,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9e3b1c6f7e367e001e08bb3b15c5542c43a410cc,229071.52166858612
,,13033,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9efe7c20c9a12afbdb25ac85c8189768739aae55,64852767.58278536
,,13034,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9f21b7e519d15873b08ab75d7326cad8ccb5b933,3628152548.8305473
,,13035,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9f61a5f9d3c698b05bd0277cca5ae73d32a5b3dc,351320966.6030962
,,13036,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9fd60f18f7d0a71a0f6e04219abebb815dd34ae7,413219.9876306283
,,13037,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9fdafecc2de8f1d5b16c2c827a1ff7fc54b00368,493224612621.75104
,,13038,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0x9ffb09311f93527f4d82703e1d5dbb710c55affc,629184993.280444
,,13039,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0084e9c5ac11b5c8df5ab84610f3a3d75541be4,648129312.1355354
,,13040,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0129b2431860890a044a1b88698c1955a1cb295,824552105.6911081
,,13041,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0471082be3255a5ad45e19fec877170c7e3cb0b,421515678.5470797
,,13042,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa09b37b3815e703160a961cb7c01ead5a63ebb78,526059693519.8537
,,13043,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0a1f1544878ef73dbdb68d496ece82c705398aa,44238542.30204042
,,13044,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0ad9c6fa7e111650bd43bd7bd486507526e22ac,429280780.1402493
,,13045,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0d54fcb535f16399b6be0413fdce872f1043c84,186563454.01570073
,,13046,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa0edac2784a66dedc30693234396b9b654c3d2f1,49480620.82007447
,,13047,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa1115230a7d2d1fc93e8465df58bb3f2cab1984f,45648567311.56737
,,13048,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa1ce3bf00aae57427440c84f9747e22bc5dec196,17235996.34155556
,,13049,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa1dddf21d1520abc39835a151e374bc39fdc53f2,43978202.074903384
,,13050,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa1e0ec87f0cf42d95434ea428ff97daedd4aa9e7,250714160802016.44
,,13051,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa1faad04561c9db988e38e9e180805ea4fbf28f0,308542813833.30615
,,13052,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa20cbe23995b290d6a214ea098784c854222653a,688634375.1910845
,,13053,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa220160de6e613d2e0d4a4ac71eefb66d6fb9ec2,4307502366.16182
,,13054,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2234555ff3dbc85d93386266747cd6b8afb8e8b,45200064194682.21
,,13055,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2376a5304cfcd238f52db5677cba3e0559f7f09,191622.8811190087
,,13056,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa23a599bad2420ed4ac59b1b9f29144fd6f0aac1,52636375662787.85
,,13057,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa24ebec270b481a0e25d3d6a236a4f79b6ec2f7b,40722069522.99144
,,13058,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa27d11bac25737d5230f728942beeacd33e24a62,433048255.38383496
,,13059,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2c5e74fac89d8536d96c0614951a37c9180263b,643689771.0330236
,,13060,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2c8ac6e45454fa18f0a46cbe948920aeec0bce8,681146395.9959453
,,13061,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2dd659d4d16084ef6afab8e8d11f1b7c9307079,4092435060.7285113
,,13062,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa2fe0f50b6cd139bd662d3da3569a9cee596fb40,183233152.65723288
,,13063,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa31eb2db683165d3c85f24287f1b46d3789620f9,578148058.3812922
,,13064,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa337f666e73d89b7b3611515660d17874a79153c,132851.99557023053
,,13065,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa3692646a506c2bf4c065626425cb7148ffd554f,7422992.896313673
,,13066,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa38f5bd37afce2ebc4055f5c1dab4470ea92941e,47642748.270791925
,,13067,2023-08-01T03:00:00Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa3ed714cb48fcae143e8b5ce9cd511019768cb3a,2231102949.599693
,,13068,2023-08-01T03:15:16.745671Z,2023-07-02T03:15:16.745671Z,2023-08-01T03:15:16.745671Z,reserve1,0xa3edd5377ac6f668c5c52b8ea5bf48d9a8cdd13f,236640836.18917972
